product_id,store_id,stock_on_hand,reorder_level,last_updated
1446,18,258,17,2026-03-13 11:27:51.350153
1446,94,373,90,2026-03-13 11:27:51.350160
1446,85,398,66,2026-03-13 11:27:51.350163
1446,90,277,47,2026-03-13 11:27:51.350166
1447,64,164,12,2026-03-13 11:27:51.350198
1447,3,495,100,2026-03-13 11:27:51.350201
1447,42,385,99,2026-03-13 11:27:51.350204
1447,78,37,15,2026-03-13 11:27:51.350207
1447,43,458,40,2026-03-13 11:27:51.350210
1448,26,320,62,2026-03-13 11:27:51.350241
1448,49,260,77,2026-03-13 11:27:51.350244
1448,51,446,47,2026-03-13 11:27:51.350247
1448,44,79,15,2026-03-13 11:27:51.350250
1448,71,411,93,2026-03-13 11:27:51.350253
1449,25,340,27,2026-03-13 11:27:51.350283
1449,54,153,29,2026-03-13 11:27:51.350286
1449,46,327,24,2026-03-13 11:27:51.350289
1449,40,203,94,2026-03-13 11:27:51.350292
1449,64,324,59,2026-03-13 11:27:51.350295
1450,22,159,24,2026-03-13 11:27:51.350326
1450,52,374,81,2026-03-13 11:27:51.350329
1450,31,342,37,2026-03-13 11:27:51.350332
1450,68,329,17,2026-03-13 11:27:51.350335
1450,25,68,14,2026-03-13 11:27:51.350338
1451,72,376,93,2026-03-13 11:27:51.350369
1451,79,294,100,2026-03-13 11:27:51.350372
1451,56,424,15,2026-03-13 11:27:51.350375
1451,31,402,26,2026-03-13 11:27:51.350378
1451,96,172,80,2026-03-13 11:27:51.350381
1452,46,93,19,2026-03-13 11:27:51.350412
1452,16,272,34,2026-03-13 11:27:51.350416
1452,13,30,76,2026-03-13 11:27:51.350419
1452,43,59,33,2026-03-13 11:27:51.350422
1452,22,-5,69,2026-03-13 11:27:51.350425
1453,7,451,93,2026-03-13 11:27:51.350456
1453,51,223,60,2026-03-13 11:27:51.350459
1453,26,60,76,2026-03-13 11:27:51.350462
1453,67,275,37,2026-03-13 11:27:51.350465
1453,78,90,12,2026-03-13 11:27:51.350468
1454,82,197,37,2026-03-13 11:27:51.350502
1454,54,214,88,2026-03-13 11:27:51.350505
1454,42,148,38,2026-03-13 11:27:51.350507
1454,98,430,29,2026-03-13 11:27:51.350511
1454,11,177,87,2026-03-13 11:27:51.350514
1455,29,170,31,2026-03-13 11:27:51.350548
1455,4,76,37,2026-03-13 11:27:51.350551
1455,49,420,34,2026-03-13 11:27:51.350554
1455,60,191,91,2026-03-13 11:27:51.350557
1455,95,86,31,2026-03-13 11:27:51.350560
1456,94,272,83,2026-03-13 11:27:51.350601
1456,79,104,14,2026-03-13 11:27:51.350605
1456,69,13,73,2026-03-13 11:27:51.350608
1456,25,417,55,2026-03-13 11:27:51.350611
1456,32,118,33,2026-03-13 11:27:51.350614
1457,98,311,23,2026-03-13 11:27:51.350646
1457,13,305,99,2026-03-13 11:27:51.350649
1457,87,308,28,2026-03-13 11:27:51.350652
1457,65,246,33,2026-03-13 11:27:51.350655
1457,93,59,66,2026-03-13 11:27:51.350658
1458,88,233,100,2026-03-13 11:27:51.350689
1458,53,60,80,2026-03-13 11:27:51.350692
1458,94,248,42,2026-03-13 11:27:51.350695
1458,58,11,54,2026-03-13 11:27:51.350698
1458,24,282,93,2026-03-13 11:27:51.350701
1459,42,22,67,2026-03-13 11:27:51.350732
1459,33,147,68,2026-03-13 11:27:51.350735
1459,15,108,37,2026-03-13 11:27:51.350738
1459,16,374,17,2026-03-13 11:27:51.350741
1459,65,326,25,2026-03-13 11:27:51.350744
1460,36,335,86,2026-03-13 11:27:51.350775
1460,70,338,30,2026-03-13 11:27:51.350778
1460,53,99,80,2026-03-13 11:27:51.350781
1460,81,257,24,2026-03-13 11:27:51.350784
1460,47,165,51,2026-03-13 11:27:51.350787
1461,44,133,49,2026-03-13 11:27:51.350818
1461,71,187,75,2026-03-13 11:27:51.350821
1461,80,283,44,2026-03-13 11:27:51.350824
1461,96,9,55,2026-03-13 11:27:51.350827
1461,49,362,99,2026-03-13 11:27:51.350830
1462,53,481,75,2026-03-13 11:27:51.350861
1462,1,146,58,2026-03-13 11:27:51.350864
1462,80,439,66,2026-03-13 11:27:51.350867
1462,27,331,44,2026-03-13 11:27:51.350870
1462,95,421,94,2026-03-13 11:27:51.350873
1463,13,244,99,2026-03-13 11:27:51.350904
1463,19,403,35,2026-03-13 11:27:51.350907
1463,64,257,42,2026-03-13 11:27:51.350913
1463,98,277,89,2026-03-13 11:27:51.350916
1463,59,5,65,2026-03-13 11:27:51.350919
1464,73,44,63,2026-03-13 11:27:51.350950
1464,83,79,17,2026-03-13 11:27:51.350953
1464,29,246,74,2026-03-13 11:27:51.350956
1464,15,25,47,2026-03-13 11:27:51.350959
1464,20,422,73,2026-03-13 11:27:51.350962
1465,46,33,92,2026-03-13 11:27:51.350993
1465,41,259,58,2026-03-13 11:27:51.350996
1465,74,241,71,2026-03-13 11:27:51.350999
1465,76,383,39,2026-03-13 11:27:51.351002
1465,100,212,41,2026-03-13 11:27:51.351005
1466,31,369,11,2026-03-13 11:27:51.351045
1466,88,69,88,2026-03-13 11:27:51.351048
1466,13,116,14,2026-03-13 11:27:51.351051
1466,27,342,12,2026-03-13 11:27:51.351054
1466,89,204,98,2026-03-13 11:27:51.351057
1467,94,24,56,2026-03-13 11:27:51.351094
1467,88,73,75,2026-03-13 11:27:51.351097
1467,84,5,49,2026-03-13 11:27:51.351100
1467,5,463,58,2026-03-13 11:27:51.351103
1467,25,242,18,2026-03-13 11:27:51.351106
1468,3,-5,95,2026-03-13 11:27:51.351137
1468,75,30,69,2026-03-13 11:27:51.351140
1468,79,453,49,2026-03-13 11:27:51.351143
1468,30,389,50,2026-03-13 11:27:51.351146
1468,63,47,22,2026-03-13 11:27:51.351149
1469,97,407,21,2026-03-13 11:27:51.351180
1469,60,347,81,2026-03-13 11:27:51.351183
1469,93,53,66,2026-03-13 11:27:51.351186
1469,49,77,68,2026-03-13 11:27:51.351189
1469,48,220,12,2026-03-13 11:27:51.351192
1470,81,415,26,2026-03-13 11:27:51.351223
1470,21,498,92,2026-03-13 11:27:51.351226
1470,20,241,100,2026-03-13 11:27:51.351229
1470,14,56,58,2026-03-13 11:27:51.351232
1470,19,431,81,2026-03-13 11:27:51.351235
1471,57,467,40,2026-03-13 11:27:51.351266
1471,9,283,22,2026-03-13 11:27:51.351269
1471,59,474,81,2026-03-13 11:27:51.351272
1471,92,194,100,2026-03-13 11:27:51.351275
1471,94,449,30,2026-03-13 11:27:51.351280
1472,27,130,44,2026-03-13 11:27:51.351309
1472,90,54,89,2026-03-13 11:27:51.351312
1472,62,171,57,2026-03-13 11:27:51.351314
1472,22,0,90,2026-03-13 11:27:51.351316
1472,87,342,10,2026-03-13 11:27:51.351319
1473,57,210,46,2026-03-13 11:27:51.351353
1473,95,294,79,2026-03-13 11:27:51.351356
1473,97,463,37,2026-03-13 11:27:51.351359
1473,100,203,37,2026-03-13 11:27:51.351362
1473,60,237,55,2026-03-13 11:27:51.351365
1474,19,96,69,2026-03-13 11:27:51.351396
1474,61,475,37,2026-03-13 11:27:51.351399
1474,15,5,35,2026-03-13 11:27:51.351402
1474,59,444,28,2026-03-13 11:27:51.351405
1474,89,21,43,2026-03-13 11:27:51.351408
1475,59,3,82,2026-03-13 11:27:51.351440
1475,2,497,39,2026-03-13 11:27:51.351443
1475,79,438,72,2026-03-13 11:27:51.351446
1475,28,243,69,2026-03-13 11:27:51.351449
1475,60,211,76,2026-03-13 11:27:51.351452
1476,67,321,20,2026-03-13 11:27:51.351484
1476,77,359,53,2026-03-13 11:27:51.351487
1476,1,317,59,2026-03-13 11:27:51.351490
1476,78,5,15,2026-03-13 11:27:51.351493
1476,14,417,16,2026-03-13 11:27:51.351496
1477,59,381,10,2026-03-13 11:27:51.351527
1477,2,350,13,2026-03-13 11:27:51.351530
1477,1,31,93,2026-03-13 11:27:51.351533
1477,91,51,50,2026-03-13 11:27:51.351536
1477,24,258,58,2026-03-13 11:27:51.351539
1478,1,23,91,2026-03-13 11:27:51.351570
1478,13,177,62,2026-03-13 11:27:51.351573
1478,96,418,36,2026-03-13 11:27:51.351576
1478,12,327,96,2026-03-13 11:27:51.351579
1478,43,320,91,2026-03-13 11:27:51.351598
1479,74,329,66,2026-03-13 11:27:51.351632
1479,34,194,20,2026-03-13 11:27:51.351635
1479,10,273,82,2026-03-13 11:27:51.351638
1479,38,154,91,2026-03-13 11:27:51.351641
1479,91,260,65,2026-03-13 11:27:51.351646
1480,56,259,32,2026-03-13 11:27:51.351678
1480,14,14,55,2026-03-13 11:27:51.351681
1480,74,102,27,2026-03-13 11:27:51.351686
1480,25,33,99,2026-03-13 11:27:51.351689
1480,8,343,44,2026-03-13 11:27:51.351692
1481,6,166,12,2026-03-13 11:27:51.351723
1481,53,106,12,2026-03-13 11:27:51.351725
1481,92,401,52,2026-03-13 11:27:51.351728
1481,34,396,87,2026-03-13 11:27:51.351731
1481,45,296,16,2026-03-13 11:27:51.351734
1482,6,474,87,2026-03-13 11:27:51.351765
1482,64,283,33,2026-03-13 11:27:51.351768
1482,23,143,64,2026-03-13 11:27:51.351771
1482,24,170,40,2026-03-13 11:27:51.351774
1482,11,359,84,2026-03-13 11:27:51.351777
1483,74,299,72,2026-03-13 11:27:51.351809
1483,55,391,15,2026-03-13 11:27:51.351812
1483,78,87,22,2026-03-13 11:27:51.351814
1483,51,297,10,2026-03-13 11:27:51.351818
1483,35,251,39,2026-03-13 11:27:51.351821
1484,64,281,100,2026-03-13 11:27:51.351851
1484,20,363,12,2026-03-13 11:27:51.351854
1484,76,3,95,2026-03-13 11:27:51.351857
1484,56,235,41,2026-03-13 11:27:51.351860
1484,7,154,12,2026-03-13 11:27:51.351863
1485,67,297,40,2026-03-13 11:27:51.351894
1485,8,109,27,2026-03-13 11:27:51.351897
1485,5,410,57,2026-03-13 11:27:51.351900
1485,77,279,80,2026-03-13 11:27:51.351903
1485,86,106,80,2026-03-13 11:27:51.351906
1486,97,20,44,2026-03-13 11:27:51.351938
1486,96,132,65,2026-03-13 11:27:51.351941
1486,64,350,14,2026-03-13 11:27:51.351944
1486,10,317,36,2026-03-13 11:27:51.351947
1486,43,100,73,2026-03-13 11:27:51.351950
1487,26,75,78,2026-03-13 11:27:51.351980
1487,59,327,25,2026-03-13 11:27:51.351983
1487,46,208,58,2026-03-13 11:27:51.351986
1487,56,265,96,2026-03-13 11:27:51.351989
1487,53,445,81,2026-03-13 11:27:51.351992
1488,40,492,64,2026-03-13 11:27:51.352023
1488,12,347,81,2026-03-13 11:27:51.352026
1488,1,238,75,2026-03-13 11:27:51.352029
1488,95,429,80,2026-03-13 11:27:51.352032
1488,76,303,11,2026-03-13 11:27:51.352041
1489,53,498,95,2026-03-13 11:27:51.352128
1489,71,300,14,2026-03-13 11:27:51.352131
1489,95,428,68,2026-03-13 11:27:51.352134
1489,7,478,83,2026-03-13 11:27:51.352137
1489,69,409,59,2026-03-13 11:27:51.352140
1490,43,131,64,2026-03-13 11:27:51.352172
1490,12,263,31,2026-03-13 11:27:51.352175
1490,46,115,85,2026-03-13 11:27:51.352178
1490,62,29,20,2026-03-13 11:27:51.352181
1490,7,150,46,2026-03-13 11:27:51.352183
1491,10,215,48,2026-03-13 11:27:51.352214
1491,51,36,16,2026-03-13 11:27:51.352217
1491,13,373,51,2026-03-13 11:27:51.352220
1491,61,65,58,2026-03-13 11:27:51.352223
1491,25,302,74,2026-03-13 11:27:51.352226
1492,52,104,23,2026-03-13 11:27:51.352261
1492,41,494,72,2026-03-13 11:27:51.352264
1492,57,453,47,2026-03-13 11:27:51.352267
1492,63,257,87,2026-03-13 11:27:51.352270
1492,44,146,62,2026-03-13 11:27:51.352273
1493,21,485,38,2026-03-13 11:27:51.352303
1493,15,191,42,2026-03-13 11:27:51.352306
1493,79,404,81,2026-03-13 11:27:51.352309
1493,76,469,27,2026-03-13 11:27:51.352312
1493,58,217,17,2026-03-13 11:27:51.352315
1494,33,136,74,2026-03-13 11:27:51.352347
1494,46,232,25,2026-03-13 11:27:51.352350
1494,78,443,15,2026-03-13 11:27:51.352353
1494,40,311,74,2026-03-13 11:27:51.352357
1494,14,488,46,2026-03-13 11:27:51.352360
1495,88,169,45,2026-03-13 11:27:51.352391
1495,90,387,92,2026-03-13 11:27:51.352394
1495,82,411,21,2026-03-13 11:27:51.352397
1495,24,272,30,2026-03-13 11:27:51.352400
1495,22,482,83,2026-03-13 11:27:51.352403
1496,40,276,46,2026-03-13 11:27:51.352434
1496,2,484,14,2026-03-13 11:27:51.352437
1496,8,265,28,2026-03-13 11:27:51.352440
1496,56,93,84,2026-03-13 11:27:51.352443
1496,77,271,18,2026-03-13 11:27:51.352446
1497,77,323,85,2026-03-13 11:27:51.352477
1497,96,54,77,2026-03-13 11:27:51.352480
1497,60,333,98,2026-03-13 11:27:51.352485
1497,64,406,44,2026-03-13 11:27:51.352488
1497,61,426,76,2026-03-13 11:27:51.352491
1498,12,308,12,2026-03-13 11:27:51.352522
1498,34,444,25,2026-03-13 11:27:51.352525
1498,94,168,94,2026-03-13 11:27:51.352528
1498,16,379,53,2026-03-13 11:27:51.352531
1498,98,388,26,2026-03-13 11:27:51.352534
1499,84,340,49,2026-03-13 11:27:51.352567
1499,27,187,50,2026-03-13 11:27:51.352570
1499,31,160,72,2026-03-13 11:27:51.352573
1499,21,24,76,2026-03-13 11:27:51.352576
1499,40,430,12,2026-03-13 11:27:51.352579
