customer_id,gender,age,loyalty_status,signup_channel,city
10595,Male,52.0,Gold,Online,Pune
10596,Male,62.0,Gold,Mobile,Chandigarh
10597,Female,37.0,Gold,Store,Jaipur
10598,Male,18.0,Silver,Mobile,Delhi
10599,Male,63.0,Bronze,Mobile,Jaipur
10600,Female,20.0,Bronze,Online,Mumbai
10601,Female,34.0,Silver,Store,Bangalore
10602,Male,34.0,None,Online,Delhi
10603,Male,58.0,None,Mobile,Mumbai
10604,Male,37.0,Silver,Online,Hyderabad
10605,Male,37.0,Bronze,Online,Pune
10606,Male,21.0,None,Store,Bangalore
10607,Female,28.0,Bronze,Mobile,Mumbai
10608,Female,32.0,Bronze,Store,Hyderabad
10609,Male,62.0,Gold,Mobile,Delhi
10610,Male,44.0,Gold,Mobile,Chandigarh
10611,Female,41.0,Gold,Mobile,Bangalore
10612,Male,37.0,Gold,Mobile,Bangalore
10613,Male,61.0,None,Mobile,Delhi
10614,Male,32.0,Silver,Store,Hyderabad
10615,Male,23.0,None,Store,Hyderabad
10616,Male,35.0,None,Store,Hyderabad
10617,Female,39.0,Silver,Store,Pune
10618,Male,66.0,Gold,Store,Hyderabad
10619,Male,38.0,Gold,Store,Bangalore
10620,Male,41.0,Gold,Mobile,Mumbai
10621,Female,34.0,Bronze,Store,Jaipur
10622,Female,28.0,Silver,Store,Pune
10623,Female,35.0,Silver,Online,Chandigarh
10624,Female,52.0,None,Store,Hyderabad
10625,Male,48.0,Bronze,Store,Pune
10626,Female,45.0,Silver,Store,Hyderabad
10627,Male,41.0,Silver,Online,Pune
10628,Male,53.0,Silver,Store,Delhi
10629,Female,62.0,Bronze,Mobile,Delhi
10630,Female,41.0,Bronze,Store,Jaipur
10631,Female,50.0,None,Online,Chandigarh
10632,Female,68.0,Silver,Mobile,Delhi
10633,Female,47.0,Bronze,Mobile,Jaipur
10634,Male,69.0,Bronze,Store,Pune
10635,Female,54.0,Bronze,Mobile,Mumbai
10636,Female,30.0,Gold,Store,Pune
10637,Female,33.0,None,Store,Jaipur
10638,Male,65.0,Silver,Store,Hyderabad
10639,Female,60.0,None,Mobile,Jaipur
10640,Male,26.0,Gold,Mobile,Chandigarh
10641,Female,67.0,Gold,Online,Delhi
10642,Female,64.0,Bronze,Online,Delhi
10643,Male,30.0,Silver,Store,Pune
10644,Female,24.0,Silver,Online,Mumbai
10645,Male,52.0,Gold,Online,Hyderabad
10646,Male,61.0,Bronze,Store,Jaipur
10647,Male,43.0,None,Store,Mumbai
10648,Female,67.0,Gold,Online,Chandigarh
10649,Female,26.0,None,Store,Pune
10650,Female,52.0,Silver,Mobile,Hyderabad
10651,Male,41.0,Gold,Store,Pune
10652,Female,50.0,Gold,Online,Bangalore
10653,Male,38.0,None,Mobile,Hyderabad
10654,Female,39.0,Silver,Mobile,Mumbai
10655,Male,56.0,Gold,Store,Hyderabad
10656,Male,36.0,None,Store,Mumbai
10657,Male,61.0,Bronze,Online,Delhi
10658,Female,63.0,Gold,Mobile,Chandigarh
10659,Male,62.0,Gold,Mobile,Pune
10660,Male,49.0,Silver,Online,Mumbai
10661,Male,22.0,Gold,Online,Chandigarh
10662,Male,29.0,None,Mobile,Jaipur
10663,Male,57.0,None,Online,Mumbai
10664,Male,23.0,Gold,Mobile,Delhi
10665,Female,35.0,Gold,Mobile,Bangalore
10666,Female,24.0,Silver,Online,Mumbai
10667,Male,36.0,None,Mobile,Bangalore
10668,Female,32.0,None,Online,Jaipur
10669,Female,59.0,Silver,Online,Hyderabad
10670,Male,26.0,None,Online,Pune
10671,Male,37.0,Bronze,Online,Chandigarh
10672,Male,65.0,Bronze,Store,Delhi
10673,Female,37.0,Bronze,Online,Chandigarh
10674,Male,21.0,Silver,Store,Bangalore
10675,Female,27.0,Gold,Store,Delhi
10676,Male,59.0,None,Online,Chandigarh
10677,Female,57.0,Silver,Mobile,Chandigarh
10678,Male,18.0,None,Store,Mumbai
10679,Male,52.0,Silver,Mobile,Hyderabad
10680,Female,41.0,None,Mobile,Mumbai
10681,Female,61.0,Gold,Store,Jaipur
10682,Female,24.0,Bronze,Mobile,Pune
10683,Female,39.0,Gold,Store,Pune
10684,Female,40.0,Gold,Mobile,Bangalore
10685,Female,18.0,Silver,Online,Pune
10686,Male,41.0,None,Store,Jaipur
10687,Female,37.0,Gold,Online,Bangalore
10688,Male,49.0,Bronze,Mobile,Hyderabad
10689,Male,48.0,Gold,Online,Delhi
10690,Female,50.0,None,Store,Mumbai
10691,Male,53.0,Bronze,Online,Chandigarh
10692,Female,35.0,None,Online,Bangalore
10693,Female,54.0,Bronze,Online,Chandigarh
10694,Male,50.0,None,Online,Delhi
10695,Male,50.0,Gold,Online,Delhi
10696,Female,22.0,Bronze,Mobile,Hyderabad
10697,Female,35.0,Bronze,Store,Jaipur
10698,Male,26.0,Gold,Store,Mumbai
10699,Male,59.0,Silver,Store,Chandigarh
10700,Male,48.0,Gold,Mobile,Chandigarh
10701,Male,24.0,Bronze,Online,Bangalore
10702,Female,32.0,None,Mobile,Hyderabad
10703,Female,63.0,None,Store,Mumbai
10704,Female,21.0,Silver,Online,Chandigarh
10705,Female,63.0,Bronze,Mobile,Delhi
10706,Male,56.0,Bronze,Online,Jaipur
10707,Male,25.0,Bronze,Store,Pune
10708,Female,41.0,None,Online,Delhi
10709,Female,25.0,None,Mobile,Delhi
10710,Female,22.0,Gold,Online,Mumbai
10711,Female,40.0,Silver,Online,Hyderabad
10712,Female,60.0,Silver,Mobile,Delhi
10713,Female,51.0,Bronze,Mobile,Mumbai
10714,Female,32.0,Gold,Store,Hyderabad
10715,Female,68.0,None,Mobile,Chandigarh
10716,Female,67.0,Silver,Mobile,Delhi
10717,Male,64.0,Silver,Online,Jaipur
10718,Female,36.0,None,Store,Delhi
10719,Male,42.0,Bronze,Mobile,Bangalore
10720,Male,56.0,None,Store,Hyderabad
10721,Female,21.0,None,Mobile,Bangalore
10722,Female,63.0,Silver,Store,Jaipur
10723,Male,25.0,Bronze,Mobile,Bangalore
10724,Male,46.0,Gold,Online,Bangalore
10725,Female,59.0,None,Store,Pune
10726,Male,30.0,Silver,Online,Hyderabad
10727,Female,55.0,None,Mobile,Chandigarh
10728,Female,53.0,Bronze,Mobile,Bangalore
10729,Female,54.0,Bronze,Online,Hyderabad
10730,Male,59.0,Silver,Store,Jaipur
10731,Male,62.0,Gold,Mobile,Delhi
10732,Female,68.0,None,Store,Bangalore
10733,Male,60.0,None,Mobile,Pune
10734,Male,48.0,None,Mobile,Pune
10735,Male,36.0,Bronze,Store,Hyderabad
10736,Male,54.0,Gold,Online,Jaipur
10737,Male,42.0,Bronze,Store,Chandigarh
10738,Male,54.0,Gold,Mobile,Jaipur
10739,Male,18.0,None,Mobile,Pune
10740,Female,38.0,None,Store,Bangalore
10741,Male,58.0,Silver,Store,Delhi
10742,Male,56.0,Silver,Mobile,Jaipur
10743,Male,58.0,Bronze,Store,Pune
10744,Male,43.0,Gold,Store,Chandigarh
10745,Male,59.0,Bronze,Store,Delhi
10746,Male,20.0,Bronze,Online,Hyderabad
10747,Male,67.0,Silver,Online,Chandigarh
10748,Male,58.0,Bronze,Store,Mumbai
10749,Female,22.0,Bronze,Mobile,Chandigarh
10750,Male,60.0,None,Mobile,Jaipur
10751,Male,46.0,None,Store,Chandigarh
10752,Male,50.0,None,Store,Hyderabad
10753,Male,19.0,Silver,Online,Hyderabad
10754,Female,35.0,None,Store,Bangalore
10755,Female,69.0,None,Online,Jaipur
10756,Female,31.0,None,Online,Mumbai
10757,Female,57.0,Gold,Store,Delhi
10758,Female,47.0,Gold,Mobile,Pune
10759,Female,46.0,Bronze,Online,Delhi
10760,Female,46.0,None,Store,Pune
10761,Female,36.0,None,Store,Jaipur
10762,Female,63.0,Bronze,Mobile,Delhi
10763,Female,43.0,Bronze,Online,Chandigarh
10764,Female,63.0,None,Online,Jaipur
10765,Female,69.0,Silver,Store,Bangalore
10766,Female,57.0,Bronze,Online,Mumbai
10767,Female,26.0,Bronze,Online,Bangalore
10768,Female,63.0,None,Store,Hyderabad
10769,Female,61.0,Silver,Online,Pune
10770,Male,30.0,None,Mobile,Bangalore
10771,Female,55.0,None,Online,Delhi
10772,Male,48.0,Gold,Mobile,Bangalore
10773,Female,31.0,None,Mobile,Bangalore
10774,Female,48.0,None,Online,Hyderabad
10775,Male,32.0,None,Online,Bangalore
10776,Female,51.0,Bronze,Mobile,Bangalore
10777,Male,67.0,None,Mobile,Mumbai
10778,Male,27.0,Bronze,Store,Pune
10779,Male,38.0,None,Store,Chandigarh
10780,Female,56.0,Gold,Mobile,Hyderabad
10781,Female,42.0,Gold,Store,Jaipur
10782,Female,54.0,Gold,Online,Bangalore
10783,Male,57.0,Bronze,Mobile,Bangalore
10784,Male,37.0,Bronze,Store,Pune
10785,Female,62.0,Bronze,Store,Bangalore
10786,Female,24.0,Gold,Mobile,Delhi
10787,Female,35.0,Silver,Online,Bangalore
10788,Female,58.0,Silver,Online,Delhi
10789,Female,61.0,Bronze,Online,Chandigarh
10790,Male,43.0,Gold,Online,Jaipur
10791,Male,34.0,Gold,Online,Chandigarh
10792,Male,59.0,None,Mobile,Mumbai
10793,Female,24.0,None,Store,Pune
10794,Male,45.0,Gold,Store,Mumbai
10795,Male,38.0,Silver,Store,Pune
10796,Male,54.0,Bronze,Online,Pune
10797,Male,40.0,Bronze,Store,Bangalore
10798,Male,64.0,Gold,Mobile,Pune
10799,Female,65.0,Bronze,Online,Delhi
10800,Male,65.0,Gold,Online,Pune
10801,Female,27.0,Silver,Store,Mumbai
10802,Female,63.0,None,Mobile,Bangalore
10803,Female,69.0,Bronze,Online,Pune
10804,Female,34.0,Bronze,Store,Chandigarh
10805,Female,55.0,Bronze,Online,Bangalore
10806,Male,18.0,Silver,Store,Jaipur
10807,Male,28.0,Gold,Mobile,Jaipur
10808,Female,50.0,Bronze,Store,Bangalore
10809,Female,48.0,Silver,Store,Jaipur
10810,Female,61.0,Bronze,Online,Mumbai
10811,Male,41.0,None,Mobile,Delhi
10812,Female,37.0,Gold,Store,Pune
10813,Male,64.0,Silver,Store,Mumbai
10814,Female,22.0,Silver,Mobile,Hyderabad
10815,Male,59.0,Bronze,Store,Chandigarh
10816,Female,43.0,Silver,Online,Pune
10817,Male,66.0,Bronze,Mobile,Chandigarh
10818,Female,59.0,Gold,Online,Chandigarh
10819,Male,24.0,Gold,Mobile,Delhi
10820,Male,44.0,Silver,Online,Bangalore
10821,Male,35.0,None,Online,Pune
10822,Male,55.0,Silver,Online,Jaipur
10823,Male,48.0,Gold,Online,Hyderabad
10824,Male,26.0,Gold,Online,Jaipur
10825,Male,19.0,None,Store,Bangalore
10826,Female,61.0,None,Store,Pune
10827,Female,54.0,Gold,Mobile,Chandigarh
10828,Female,64.0,Bronze,Store,Hyderabad
10829,Female,62.0,Bronze,Store,Mumbai
10830,Female,46.0,Silver,Online,Hyderabad
10831,Male,51.0,Gold,Online,Mumbai
10832,Male,32.0,Silver,Online,Hyderabad
10833,Male,63.0,Bronze,Online,Pune
10834,Male,26.0,Gold,Store,Pune
10835,Male,33.0,Gold,Online,Jaipur
10836,Female,19.0,None,Store,Pune
10837,Female,18.0,Silver,Store,Bangalore
10838,Female,26.0,Bronze,Mobile,Pune
10839,Female,37.0,Bronze,Mobile,Pune
10840,Male,63.0,None,Store,Jaipur
10841,Male,19.0,None,Store,Mumbai
10842,Male,18.0,Gold,Online,Jaipur
10843,Female,27.0,Silver,Online,Pune
10844,Male,40.0,Gold,Mobile,Hyderabad
10845,Female,36.0,None,Online,Hyderabad
10846,Male,35.0,Gold,Store,Jaipur
10847,Male,41.0,Bronze,Store,Bangalore
10848,Female,69.0,None,Store,Pune
10849,Male,39.0,Bronze,Store,Hyderabad
10850,Male,37.0,Gold,Mobile,Bangalore
10851,Female,28.0,Bronze,Online,Pune
10852,Male,26.0,None,Online,Pune
10853,Female,32.0,Bronze,Online,Mumbai
10854,Male,33.0,Silver,Store,Pune
10855,Male,30.0,Silver,Online,Chandigarh
10856,Male,23.0,Silver,Mobile,Delhi
10857,Male,42.0,Silver,Store,Pune
10858,Male,64.0,None,Mobile,Chandigarh
10859,Male,32.0,None,Store,Chandigarh
10860,Male,35.0,Silver,Store,Chandigarh
10861,Male,60.0,Gold,Online,Delhi
10862,Female,50.0,Bronze,Online,Mumbai
10863,Female,31.0,Gold,Mobile,Pune
10864,Male,51.0,Silver,Mobile,Mumbai
10865,Male,19.0,Gold,Store,Bangalore
10866,Female,37.0,Gold,Store,Delhi
10867,Male,59.0,None,Online,Jaipur
10868,Male,33.0,None,Store,Pune
10869,Female,20.0,Gold,Store,Jaipur
10870,Male,63.0,None,Store,Mumbai
10871,Male,47.0,Silver,Store,Pune
10872,Female,40.0,Silver,Online,Pune
10873,Male,56.0,Silver,Store,Hyderabad
10874,Male,68.0,None,Online,Jaipur
10875,Female,68.0,Bronze,Mobile,Bangalore
10876,Male,40.0,None,Store,Mumbai
10877,Female,68.0,Bronze,Store,Mumbai
10878,Male,20.0,Gold,Online,Jaipur
10879,Male,30.0,Bronze,Store,Delhi
10880,Female,68.0,Bronze,Online,Delhi
10881,Female,63.0,Silver,Online,Jaipur
10882,Male,57.0,Gold,Mobile,Delhi
10883,Female,46.0,Bronze,Store,Pune
10884,Female,40.0,Bronze,Mobile,Bangalore
10885,Male,57.0,Bronze,Store,Pune
10886,Male,34.0,Bronze,Store,Mumbai
10887,Male,38.0,Gold,Mobile,Pune
10888,Female,46.0,Gold,Online,Jaipur
10889,Female,54.0,Bronze,Online,Chandigarh
10890,Female,22.0,Silver,Online,Mumbai
10891,Female,38.0,Silver,Mobile,Jaipur
10892,Male,19.0,Gold,Online,Mumbai
10893,Female,40.0,None,Mobile,Chandigarh
10894,Male,28.0,Bronze,Mobile,Pune
10895,Female,32.0,Silver,Mobile,Pune
10896,Male,40.0,Bronze,Mobile,Pune
10897,Male,24.0,Silver,Store,Delhi
10898,Male,60.0,Silver,Store,Pune
10899,Female,51.0,Gold,Mobile,Chandigarh
10900,Male,55.0,Silver,Store,Mumbai
10901,Male,58.0,Silver,Store,Pune
10902,Female,66.0,Bronze,Online,Bangalore
10903,Male,68.0,None,Mobile,Bangalore
10904,Female,61.0,Silver,Store,Bangalore
10905,Female,23.0,None,Mobile,Pune
10906,Male,33.0,Bronze,Store,Chandigarh
10907,Male,19.0,Gold,Store,Bangalore
10908,Female,49.0,Bronze,Online,Chandigarh
10909,Male,60.0,Bronze,Mobile,Jaipur
10910,Female,64.0,None,Mobile,Jaipur
10911,Female,55.0,None,Store,Delhi
10912,Female,45.0,Silver,Mobile,Hyderabad
10913,Male,58.0,None,Store,Bangalore
10914,Female,26.0,Gold,Mobile,Chandigarh
10915,Male,42.0,Bronze,Online,Pune
10916,Male,67.0,None,Store,Delhi
10917,Male,43.0,Gold,Mobile,Jaipur
10918,Male,62.0,Gold,Store,Mumbai
10919,Female,43.0,Bronze,Store,Chandigarh
10920,Male,22.0,Silver,Online,Pune
10921,Female,34.0,Gold,Mobile,Mumbai
10922,Female,43.0,None,Store,Jaipur
10923,Male,43.0,Gold,Online,Bangalore
10924,Female,60.0,None,Mobile,Delhi
10925,Female,26.0,None,Store,Delhi
10926,Male,40.0,Bronze,Mobile,Jaipur
10927,Female,69.0,Gold,Online,Mumbai
10928,Female,41.0,None,Mobile,Jaipur
10929,Female,58.0,None,Online,Pune
10930,Female,26.0,Bronze,Online,Pune
10931,Male,27.0,Bronze,Mobile,Hyderabad
10932,Female,69.0,Bronze,Mobile,Bangalore
10933,Female,23.0,None,Online,Delhi
10934,Female,21.0,None,Store,Chandigarh
10935,Female,18.0,Bronze,Mobile,Hyderabad
10936,Male,23.0,None,Online,Hyderabad
10937,Female,55.0,Bronze,Mobile,Jaipur
10938,Male,46.0,Bronze,Online,Delhi
10939,Female,61.0,None,Online,Chandigarh
10940,Male,20.0,Bronze,Mobile,Mumbai
10941,Male,62.0,None,Online,Delhi
10942,Male,41.0,Bronze,Store,Delhi
10943,Male,59.0,Bronze,Online,Delhi
10944,Male,26.0,Silver,Mobile,Mumbai
10945,Female,34.0,Silver,Online,Mumbai
10946,Female,60.0,Bronze,Store,Pune
10947,Female,55.0,Silver,Mobile,Mumbai
10948,Male,59.0,Bronze,Mobile,Mumbai
10949,Female,67.0,Silver,Store,Bangalore
10950,Male,31.0,Silver,Store,Bangalore
10951,Male,53.0,Gold,Mobile,Pune
10952,Female,62.0,Bronze,Online,Hyderabad
10953,Female,50.0,Bronze,Store,Pune
10954,Male,37.0,None,Mobile,Hyderabad
10955,Male,51.0,None,Online,Mumbai
10956,Female,20.0,None,Mobile,Bangalore
10957,Female,37.0,Bronze,Mobile,Pune
10958,Female,20.0,Bronze,Store,Chandigarh
10959,Female,23.0,Bronze,Mobile,Chandigarh
10960,Male,46.0,Gold,Store,Mumbai
10961,Female,56.0,Gold,Mobile,Bangalore
10962,Female,60.0,None,Online,Chandigarh
10963,Female,48.0,Gold,Mobile,Bangalore
10964,Male,56.0,Silver,Online,Delhi
10965,Male,66.0,Silver,Mobile,Pune
10966,Male,38.0,None,Mobile,Mumbai
10967,Male,68.0,Gold,Online,Bangalore
10968,Female,61.0,Silver,Mobile,Mumbai
10969,Male,18.0,Bronze,Online,Chandigarh
10970,Female,50.0,Silver,Online,Chandigarh
10971,Female,67.0,None,Online,Jaipur
10972,Female,27.0,Bronze,Store,Mumbai
10973,Female,69.0,Bronze,Online,Hyderabad
10974,Male,43.0,Silver,Store,Pune
10975,Male,20.0,None,Online,Jaipur
10976,Male,31.0,Silver,Online,Chandigarh
10977,Female,25.0,Silver,Mobile,Mumbai
10978,Female,65.0,None,Online,Pune
10979,Female,67.0,Gold,Store,Pune
10980,Female,49.0,Gold,Store,Delhi
10981,Female,58.0,Silver,Store,Delhi
10982,Male,53.0,Gold,Online,Jaipur
10983,Female,44.0,Bronze,Store,Delhi
10984,Male,50.0,None,Online,Delhi
10985,Female,38.0,Gold,Online,Jaipur
10986,Female,43.0,None,Mobile,Bangalore
10987,Male,31.0,Gold,Store,Delhi
10988,Male,60.0,Silver,Mobile,Pune
10989,Female,53.0,Silver,Mobile,Chandigarh
10990,Female,45.0,None,Store,Mumbai
10991,Female,45.0,None,Mobile,Hyderabad
10992,Female,38.0,Bronze,Store,Pune
10993,Male,65.0,Silver,Online,Mumbai
10994,Female,58.0,Silver,Online,Chandigarh
10995,Male,46.0,Bronze,Online,Bangalore
10996,Female,63.0,Bronze,Store,Hyderabad
10997,Male,55.0,Bronze,Store,Chandigarh
10998,Male,51.0,Bronze,Store,Pune
10999,Female,18.0,Gold,Online,Jaipur
11000,Male,37.0,None,Mobile,Chandigarh
11001,Female,43.0,Silver,Mobile,Pune
11002,Male,68.0,Bronze,Online,Jaipur
11003,Female,44.0,Bronze,Mobile,Bangalore
11004,Male,40.0,None,Mobile,Mumbai
11005,Female,24.0,Bronze,Store,Bangalore
11006,Female,39.0,Silver,Store,Delhi
11007,Male,64.0,None,Mobile,Bangalore
11008,Male,54.0,Gold,Online,Pune
11009,Male,52.0,Bronze,Store,Delhi
11010,Male,64.0,Gold,Mobile,Chandigarh
11011,Female,21.0,Gold,Mobile,Delhi
11012,Male,46.0,Gold,Online,Chandigarh
11013,Female,54.0,None,Store,Bangalore
11014,Male,53.0,Silver,Store,Mumbai
11015,Female,20.0,Gold,Online,Hyderabad
11016,Female,19.0,None,Online,Delhi
11017,Female,22.0,Silver,Store,Mumbai
11018,Female,35.0,None,Online,Delhi
11019,Male,51.0,Gold,Online,Chandigarh
11020,Male,32.0,None,Mobile,Pune
11021,Female,67.0,Gold,Online,Bangalore
11022,Male,67.0,Silver,Store,Chandigarh
11023,Male,57.0,None,Store,Chandigarh
11024,Female,61.0,None,Online,Hyderabad
11025,Male,58.0,Bronze,Mobile,Delhi
11026,Male,68.0,Silver,Mobile,Jaipur
11027,Male,18.0,Gold,Online,Jaipur
11028,Female,39.0,Gold,Mobile,Bangalore
11029,Male,42.0,None,Store,Chandigarh
11030,Female,34.0,Silver,Store,Jaipur
11031,Male,50.0,None,Mobile,Mumbai
11032,Male,69.0,None,Store,Hyderabad
11033,Male,34.0,None,Mobile,Hyderabad
11034,Female,55.0,Bronze,Store,Bangalore
11035,Female,22.0,Bronze,Online,Mumbai
11036,Male,54.0,Gold,Mobile,Hyderabad
11037,Female,60.0,Silver,Mobile,Hyderabad
11038,Male,60.0,Gold,Mobile,Pune
11039,Female,28.0,Bronze,Mobile,Hyderabad
11040,Female,29.0,None,Online,Pune
11041,Male,61.0,None,Online,Mumbai
11042,Male,51.0,Bronze,Store,Mumbai
11043,Male,52.0,Gold,Store,Pune
11044,Male,56.0,Bronze,Store,Pune
11045,Female,69.0,None,Store,Hyderabad
11046,Female,63.0,Gold,Store,Mumbai
11047,Female,33.0,None,Store,Mumbai
11048,Male,41.0,None,Mobile,Mumbai
11049,Male,48.0,None,Mobile,Delhi
11050,Female,31.0,None,Store,Jaipur
11051,Male,66.0,Gold,Store,Hyderabad
11052,Female,64.0,None,Online,Pune
11053,Female,49.0,Bronze,Online,Mumbai
11054,Female,60.0,Silver,Store,Jaipur
11055,Female,30.0,None,Online,Bangalore
11056,Female,55.0,Gold,Online,Chandigarh
11057,Male,34.0,Bronze,Store,Hyderabad
11058,Male,61.0,None,Mobile,Bangalore
11059,Male,53.0,Bronze,Mobile,Chandigarh
11060,Female,59.0,Silver,Store,Pune
11061,Female,35.0,None,Mobile,Hyderabad
11062,Female,36.0,None,Online,Mumbai
11063,Female,24.0,Bronze,Store,Chandigarh
11064,Male,47.0,None,Online,Bangalore
11065,Male,29.0,Bronze,Mobile,Jaipur
11066,Female,28.0,Silver,Online,Mumbai
11067,Female,46.0,Gold,Mobile,Hyderabad
11068,Female,20.0,Bronze,Mobile,Mumbai
11069,Male,51.0,Gold,Store,Bangalore
11070,Male,51.0,Bronze,Online,Jaipur
11071,Male,48.0,None,Online,Pune
11072,Female,39.0,Silver,Online,Jaipur
11073,Female,19.0,Gold,Online,Jaipur
11074,Male,44.0,Bronze,Online,Chandigarh
11075,Female,64.0,None,Online,Chandigarh
11076,Male,53.0,Gold,Online,Pune
11077,Female,49.0,Bronze,Store,Bangalore
11078,Male,52.0,None,Mobile,Hyderabad
11079,Female,34.0,Silver,Store,Delhi
11080,Male,51.0,Gold,Mobile,Jaipur
11081,Male,43.0,Gold,Online,Delhi
11082,Male,27.0,Bronze,Online,Bangalore
11083,Male,56.0,Bronze,Mobile,Delhi
11084,Male,,Silver,Mobile,Bangalore
11085,Male,42.0,Bronze,Online,Hyderabad
11086,Female,37.0,Bronze,Mobile,Hyderabad
11087,Female,32.0,None,Store,Hyderabad
11088,Female,57.0,None,Mobile,Mumbai
11089,Male,66.0,Gold,Online,Jaipur
11090,Male,44.0,None,Online,Pune
11091,Female,28.0,None,Online,Hyderabad
11092,Male,33.0,None,Mobile,Chandigarh
11093,Male,47.0,Bronze,Mobile,Bangalore
11094,Male,39.0,Bronze,Online,Pune
11095,Male,41.0,Gold,Mobile,Delhi
11096,Male,67.0,Bronze,Store,Delhi
11097,Female,41.0,Gold,Mobile,Jaipur
11098,Female,53.0,Gold,Store,Delhi
11099,Female,35.0,Silver,Mobile,Bangalore
11100,Female,37.0,Bronze,Online,Pune
11101,Female,25.0,Bronze,Mobile,Hyderabad
11102,Male,32.0,Gold,Store,Delhi
11103,Male,30.0,Gold,Store,Mumbai
11104,Male,53.0,Silver,Mobile,Jaipur
11105,Male,31.0,Bronze,Mobile,Bangalore
11106,Female,64.0,Silver,Store,Pune
11107,Female,64.0,Bronze,Online,Hyderabad
11108,Female,41.0,None,Mobile,Jaipur
11109,Male,54.0,Gold,Mobile,Hyderabad
11110,Female,41.0,Bronze,Mobile,Mumbai
11111,Male,64.0,Silver,Online,Delhi
11112,Female,35.0,Bronze,Store,Chandigarh
11113,Female,49.0,None,Mobile,Delhi
11114,Male,52.0,Bronze,Mobile,Mumbai
11115,Male,37.0,Silver,Store,Delhi
11116,Female,59.0,None,Online,Delhi
11117,Female,49.0,Silver,Store,Bangalore
11118,Male,54.0,Gold,Online,Hyderabad
11119,Female,54.0,None,Online,Bangalore
11120,Female,64.0,Silver,Mobile,Chandigarh
11121,Male,50.0,None,Mobile,Jaipur
11122,Female,18.0,None,Store,Chandigarh
11123,Male,65.0,None,Online,Hyderabad
11124,Female,45.0,Gold,Online,Mumbai
11125,Male,44.0,Bronze,Online,Jaipur
11126,Female,34.0,Silver,Store,Mumbai
11127,Male,63.0,Bronze,Mobile,Delhi
11128,Female,32.0,Silver,Mobile,Delhi
11129,Male,31.0,Bronze,Online,Jaipur
11130,Female,48.0,None,Mobile,Jaipur
11131,Female,51.0,None,Store,Hyderabad
11132,Female,20.0,Silver,Online,Jaipur
11133,Female,29.0,Bronze,Online,Pune
11134,Female,43.0,None,Online,Chandigarh
11135,Female,41.0,None,Online,Hyderabad
11136,Female,51.0,Gold,Mobile,Bangalore
11137,Female,25.0,Bronze,Store,Chandigarh
11138,Female,29.0,None,Store,Mumbai
11139,Male,26.0,Gold,Mobile,Chandigarh
11140,Male,43.0,Silver,Online,Chandigarh
11141,Female,63.0,Bronze,Online,Delhi
11142,Male,55.0,Bronze,Online,Mumbai
11143,Female,66.0,Bronze,Store,Hyderabad
11144,Female,60.0,Silver,Online,Delhi
11145,Male,36.0,None,Online,Mumbai
11146,Female,38.0,Gold,Mobile,Bangalore
11147,Female,30.0,Bronze,Mobile,Bangalore
11148,Male,52.0,Gold,Store,Bangalore
11149,Male,20.0,Bronze,Store,Pune
11150,Female,42.0,Gold,Online,Delhi
11151,Male,49.0,Silver,Online,Chandigarh
11152,Male,38.0,Gold,Mobile,Jaipur
11153,Female,31.0,Silver,Store,Jaipur
11154,Male,48.0,Bronze,Online,Bangalore
11155,Male,25.0,None,Mobile,Mumbai
11156,Female,24.0,Bronze,Online,Bangalore
11157,Male,53.0,None,Online,Mumbai
11158,Male,52.0,Bronze,Online,Chandigarh
11159,Female,36.0,Bronze,Online,Chandigarh
11160,Female,19.0,Bronze,Store,Jaipur
11161,Female,22.0,Gold,Store,Hyderabad
11162,Male,61.0,Bronze,Store,Pune
11163,Female,19.0,None,Mobile,Mumbai
11164,Female,35.0,Silver,Store,Jaipur
11165,Male,32.0,None,Online,Mumbai
11166,Female,33.0,Silver,Online,Chandigarh
11167,Female,29.0,Silver,Online,Pune
11168,Female,61.0,Silver,Mobile,Pune
11169,Female,53.0,Gold,Store,Jaipur
11170,Male,39.0,None,Online,Hyderabad
11171,Female,45.0,Gold,Online,Hyderabad
11172,Female,57.0,Silver,Online,Pune
11173,Male,60.0,Bronze,Store,Mumbai
11174,Female,39.0,Gold,Mobile,Delhi
11175,Male,21.0,Bronze,Store,Delhi
11176,Male,29.0,None,Online,Pune
11177,Male,38.0,Gold,Mobile,Hyderabad
11178,Female,44.0,Bronze,Mobile,Bangalore
11179,Male,40.0,Bronze,Online,Chandigarh
11180,Male,59.0,None,Store,Mumbai
11181,Male,44.0,Bronze,Store,Chandigarh
11182,Female,58.0,Bronze,Store,Chandigarh
11183,Female,33.0,Silver,Store,Delhi
11184,Female,49.0,Bronze,Mobile,Chandigarh
11185,Female,53.0,Silver,Mobile,Bangalore
11186,Female,34.0,Silver,Store,Mumbai
11187,Female,35.0,Silver,Online,Delhi
11188,Female,44.0,Bronze,Online,Hyderabad
11189,Male,24.0,Silver,Store,Bangalore
11190,Male,58.0,Gold,Mobile,Pune
11191,Male,55.0,Silver,Online,Jaipur
